Sourcefile	20130524 151844 Tomas CO2+ethylene_faraday.qmp													
Exporttime	24.5.2013 17:40:45													
														
Start Time	24.5.2013 15:18:55,606													
End Time  	24.5.2013 17:40:45,656													
														
		14			26			32			40			44
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]
24.5.2013 16:22:37	3822,369	1,664587E-011	24.5.2013 16:22:38	3822,91	8,421058E-013	24.5.2013 16:22:39	3823,451	1,568798E-010	24.5.2013 16:22:39	3823,99	1,440954E-011	24.5.2013 16:22:40	3824,531	3,361921E-011
24.5.2013 16:22:40	3825,07	1,667071E-011	24.5.2013 16:22:41	3825,611	8,430779E-013	24.5.2013 16:22:41	3826,149	1,569855E-010	24.5.2013 16:22:42	3826,688	1,440444E-011	24.5.2013 16:22:42	3827,226	3,361459E-011
24.5.2013 16:22:43	3827,766	1,664376E-011	24.5.2013 16:22:43	3828,306	8,444064E-013	24.5.2013 16:22:44	3828,844	1,568679E-010	24.5.2013 16:22:44	3829,386	1,439763E-011	24.5.2013 16:22:45	3829,924	3,360039E-011
24.5.2013 16:22:46	3830,463	1,666729E-011	24.5.2013 16:22:46	3831,003	8,392356E-013	24.5.2013 16:22:47	3831,544	1,569927E-010	24.5.2013 16:22:47	3832,083	1,442125E-011	24.5.2013 16:22:48	3832,625	3,359805E-011
24.5.2013 16:22:48	3833,163	1,66386E-011	24.5.2013 16:22:49	3833,704	8,425922E-013	24.5.2013 16:22:49	3834,242	1,567785E-010	24.5.2013 16:22:50	3834,782	1,441926E-011	24.5.2013 16:22:50	3835,321	3,362549E-011
24.5.2013 16:22:51	3835,86	1,666813E-011	24.5.2013 16:22:52	3836,4	8,44458E-013	24.5.2013 16:22:52	3836,939	1,570779E-010	24.5.2013 16:22:53	3837,479	1,441894E-011	24.5.2013 16:22:53	3838,017	3,362179E-011
24.5.2013 16:22:54	3838,557	1,665838E-011	24.5.2013 16:22:54	3839,096	8,470622E-013	24.5.2013 16:22:55	3839,635	1,568639E-010	24.5.2013 16:22:55	3840,174	1,440396E-011	24.5.2013 16:22:56	3840,715	3,36117E-011
24.5.2013 16:22:56	3841,254	1,665747E-011	24.5.2013 16:22:57	3841,794	8,411481E-013	24.5.2013 16:22:57	3842,333	1,570361E-010	24.5.2013 16:22:58	3842,873	1,441329E-011	24.5.2013 16:22:59	3843,415	3,360791E-011
24.5.2013 16:22:59	3843,954	1,665658E-011	24.5.2013 16:23:00	3844,496	8,447179E-013	24.5.2013 16:23:00	3845,034	1,568862E-010	24.5.2013 16:23:01	3845,575	1,442825E-011	24.5.2013 16:23:01	3846,114	3,361471E-011
24.5.2013 16:23:02	3846,653	1,664699E-011	24.5.2013 16:23:02	3847,193	8,478933E-013	24.5.2013 16:23:03	3847,733	1,569658E-010	24.5.2013 16:23:03	3848,273	1,440932E-011	24.5.2013 16:23:04	3848,815	3,359852E-011
24.5.2013 16:23:04	3849,354	1,666139E-011	24.5.2013 16:23:05	3849,894	8,450272E-013	24.5.2013 16:23:06	3850,434	1,568663E-010	24.5.2013 16:23:06	3850,973	1,440459E-011	24.5.2013 16:23:07	3851,514	3,358909E-011
24.5.2013 16:23:07	3852,05	1,664537E-011	24.5.2013 16:23:08	3852,591	8,459436E-013	24.5.2013 16:23:08	3853,13	1,570098E-010	24.5.2013 16:23:09	3853,67	1,442071E-011	24.5.2013 16:23:09	3854,208	3,361561E-011
24.5.2013 16:23:10	3854,747	1,66607E-011	24.5.2013 16:23:10	3855,287	8,463809E-013	24.5.2013 16:23:11	3855,828	1,568716E-010	24.5.2013 16:23:11	3856,369	1,440477E-011	24.5.2013 16:23:12	3856,907	3,361727E-011
24.5.2013 16:23:13	3857,447	1,664349E-011	24.5.2013 16:23:13	3857,985	8,39549E-013	24.5.2013 16:23:14	3858,526	1,568652E-010	24.5.2013 16:23:14	3859,065	1,44218E-011	24.5.2013 16:23:15	3859,606	3,360638E-011
24.5.2013 16:23:15	3860,145	1,666805E-011	24.5.2013 16:23:16	3860,686	8,446052E-013	24.5.2013 16:23:16	3861,226	1,569811E-010	24.5.2013 16:23:17	3861,765	1,440047E-011	24.5.2013 16:23:17	3862,305	3,360293E-011
24.5.2013 16:23:18	3862,845	1,663905E-011	24.5.2013 16:23:18	3863,386	8,460105E-013	24.5.2013 16:23:19	3863,925	1,569436E-010	24.5.2013 16:23:20	3864,465	1,441237E-011	24.5.2013 16:23:20	3865,004	3,361528E-011
24.5.2013 16:23:21	3865,544	1,666365E-011	24.5.2013 16:23:21	3866,084	8,452692E-013	24.5.2013 16:23:22	3866,623	1,568924E-010	24.5.2013 16:23:22	3867,163	1,441215E-011	24.5.2013 16:23:23	3867,703	3,360547E-011
24.5.2013 16:23:23	3868,241	1,664419E-011	24.5.2013 16:23:24	3868,783	8,453542E-013	24.5.2013 16:23:24	3869,325	1,568847E-010	24.5.2013 16:23:25	3869,863	1,440615E-011	24.5.2013 16:23:26	3870,404	3,360596E-011
24.5.2013 16:23:26	3870,943	1,665603E-011	24.5.2013 16:23:27	3871,485	8,443898E-013	24.5.2013 16:23:27	3872,024	1,570193E-010	24.5.2013 16:23:28	3872,563	1,440701E-011	24.5.2013 16:23:28	3873,103	3,359556E-011
24.5.2013 16:23:29	3873,643	1,664312E-011	24.5.2013 16:23:29	3874,182	8,404545E-013	24.5.2013 16:23:30	3874,723	1,623739E-010	24.5.2013 16:23:30	3875,263	1,435997E-011	24.5.2013 16:23:31	3875,803	3,353265E-011
24.5.2013 16:23:31	3876,344	1,661613E-011	24.5.2013 16:23:32	3876,883	8,450648E-013	24.5.2013 16:23:33	3877,423	1,56886E-010	24.5.2013 16:23:33	3877,96	1,441253E-011	24.5.2013 16:23:34	3878,5	3,357999E-011
24.5.2013 16:23:34	3879,04	1,661567E-011	24.5.2013 16:23:35	3879,582	8,459666E-013	24.5.2013 16:23:35	3880,119	1,567683E-010	24.5.2013 16:23:36	3880,66	1,438103E-011	24.5.2013 16:23:36	3881,197	3,360629E-011
24.5.2013 16:23:37	3881,737	1,663887E-011	24.5.2013 16:23:37	3882,278	8,484623E-013	24.5.2013 16:23:38	3882,819	1,569766E-010	24.5.2013 16:23:38	3883,359	1,440472E-011	24.5.2013 16:23:39	3883,899	3,359871E-011
24.5.2013 16:23:40	3884,438	1,663853E-011	24.5.2013 16:23:40	3884,977	8,454787E-013	24.5.2013 16:23:41	3885,515	1,567489E-010	24.5.2013 16:23:41	3886,053	1,440172E-011	24.5.2013 16:23:42	3886,593	3,358478E-011
24.5.2013 16:23:42	3887,132	1,663652E-011	24.5.2013 16:23:43	3887,673	8,476995E-013	24.5.2013 16:23:43	3888,21	1,569842E-010	24.5.2013 16:23:44	3888,75	1,440942E-011	24.5.2013 16:23:44	3889,29	3,360337E-011
24.5.2013 16:23:45	3889,83	1,665523E-011	24.5.2013 16:23:45	3890,371	8,450857E-013	24.5.2013 16:23:46	3890,909	1,568847E-010	24.5.2013 16:23:47	3891,449	1,439803E-011	24.5.2013 16:23:47	3891,987	3,361228E-011
24.5.2013 16:23:48	3892,527	1,663012E-011	24.5.2013 16:23:48	3893,067	8,487864E-013	24.5.2013 16:23:49	3893,608	1,569378E-010	24.5.2013 16:23:49	3894,146	1,442528E-011	24.5.2013 16:23:50	3894,685	3,360087E-011
24.5.2013 16:23:50	3895,223	1,664579E-011	24.5.2013 16:23:51	3895,766	8,467156E-013	24.5.2013 16:23:51	3896,306	1,568475E-010	24.5.2013 16:23:52	3896,845	1,44012E-011	24.5.2013 16:23:52	3897,385	3,357416E-011
24.5.2013 16:23:53	3897,925	1,662019E-011	24.5.2013 16:23:54	3898,467	8,456785E-013	24.5.2013 16:23:54	3899,007	1,568585E-010	24.5.2013 16:23:55	3899,549	1,441222E-011	24.5.2013 16:23:55	3900,089	3,35911E-011
24.5.2013 16:23:56	3900,629	1,663518E-011	24.5.2013 16:23:56	3901,17	8,464649E-013	24.5.2013 16:23:57	3901,708	1,567999E-010	24.5.2013 16:23:57	3902,248	1,439275E-011	24.5.2013 16:23:58	3902,787	3,358801E-011
24.5.2013 16:23:58	3903,328	1,661345E-011	24.5.2013 16:23:59	3903,867	8,444222E-013	24.5.2013 16:24:00	3904,407	1,567995E-010	24.5.2013 16:24:00	3904,946	1,439925E-011	24.5.2013 16:24:01	3905,485	3,358516E-011
24.5.2013 16:24:01	3906,024	1,664405E-011	24.5.2013 16:24:02	3906,563	8,444683E-013	24.5.2013 16:24:02	3907,102	1,568753E-010	24.5.2013 16:24:03	3907,641	1,439339E-011	24.5.2013 16:24:03	3908,18	3,358047E-011
24.5.2013 16:24:04	3908,72	1,662508E-011	24.5.2013 16:24:04	3909,261	8,447225E-013	24.5.2013 16:24:05	3909,8	1,568068E-010	24.5.2013 16:24:05	3910,341	1,440969E-011	24.5.2013 16:24:06	3910,879	3,359626E-011
24.5.2013 16:24:07	3911,418	1,664606E-011	24.5.2013 16:24:07	3911,957	8,451913E-013	24.5.2013 16:24:08	3912,496	1,569217E-010	24.5.2013 16:24:08	3913,034	1,442715E-011	24.5.2013 16:24:09	3913,576	3,359353E-011
24.5.2013 16:24:09	3914,115	1,662544E-011	24.5.2013 16:24:10	3914,657	8,457259E-013	24.5.2013 16:24:10	3915,196	1,56806E-010	24.5.2013 16:24:11	3915,736	1,439875E-011	24.5.2013 16:24:11	3916,276	3,359163E-011
24.5.2013 16:24:12	3916,815	1,664719E-011	24.5.2013 16:24:12	3917,356	8,456842E-013	24.5.2013 16:24:13	3917,894	1,568398E-010	24.5.2013 16:24:14	3918,436	1,441244E-011	24.5.2013 16:24:14	3918,975	3,358492E-011
24.5.2013 16:24:15	3919,515	1,662062E-011	24.5.2013 16:24:15	3920,055	8,470274E-013	24.5.2013 16:24:16	3920,595	1,567486E-010	24.5.2013 16:24:16	3921,135	1,440261E-011	24.5.2013 16:24:17	3921,674	3,359066E-011
24.5.2013 16:24:17	3922,214	1,663932E-011	24.5.2013 16:24:18	3922,756	8,41997E-013	24.5.2013 16:24:18	3923,296	1,568605E-010	24.5.2013 16:24:19	3923,835	1,440328E-011	24.5.2013 16:24:19	3924,376	3,358351E-011
24.5.2013 16:24:20	3924,914	1,662612E-011	24.5.2013 16:24:21	3925,456	8,445796E-013	24.5.2013 16:24:21	3925,994	1,56747E-010	24.5.2013 16:24:22	3926,534	1,43893E-011	24.5.2013 16:24:22	3927,073	3,359144E-011
24.5.2013 16:24:23	3927,613	1,662587E-011	24.5.2013 16:24:23	3928,154	8,495558E-013	24.5.2013 16:24:24	3928,694	1,569134E-010	24.5.2013 16:24:24	3929,232	1,440379E-011	24.5.2013 16:24:25	3929,772	3,358966E-011
24.5.2013 16:24:25	3930,313	1,662532E-011	24.5.2013 16:24:26	3930,851	8,439126E-013	24.5.2013 16:24:26	3931,39	1,567302E-010	24.5.2013 16:24:27	3931,93	1,440621E-011	24.5.2013 16:24:28	3932,469	3,358754E-011
24.5.2013 16:24:28	3933,008	1,662817E-011	24.5.2013 16:24:29	3933,547	8,45993E-013	24.5.2013 16:24:29	3934,085	1,569159E-010	24.5.2013 16:24:30	3934,626	1,442443E-011	24.5.2013 16:24:30	3935,165	3,359859E-011
24.5.2013 16:24:31	3935,704	1,663243E-011	24.5.2013 16:24:31	3936,245	8,465833E-013	24.5.2013 16:24:32	3936,783	1,568191E-010	24.5.2013 16:24:32	3937,321	1,438627E-011	24.5.2013 16:24:33	3937,86	3,357521E-011
24.5.2013 16:24:34	3938,401	1,661256E-011	24.5.2013 16:24:34	3938,939	8,463887E-013	24.5.2013 16:24:35	3939,48	1,568728E-010	24.5.2013 16:24:35	3940,018	1,441048E-011	24.5.2013 16:24:36	3940,558	3,358961E-011
24.5.2013 16:24:36	3941,098	1,664052E-011	24.5.2013 16:24:37	3941,639	8,461614E-013	24.5.2013 16:24:37	3942,178	1,56741E-010	24.5.2013 16:24:38	3942,718	1,439489E-011	24.5.2013 16:24:38	3943,258	3,35802E-011
24.5.2013 16:24:39	3943,797	1,661647E-011	24.5.2013 16:24:39	3944,338	8,479397E-013	24.5.2013 16:24:40	3944,877	1,568514E-010	24.5.2013 16:24:41	3945,418	1,439338E-011	24.5.2013 16:24:41	3945,957	3,306695E-011
24.5.2013 16:24:42	3946,499	1,64639E-011	24.5.2013 16:24:42	3947,038	8,456017E-013	24.5.2013 16:24:43	3947,579	1,566234E-010	24.5.2013 16:24:43	3948,118	1,438902E-011	24.5.2013 16:24:44	3948,658	3,354052E-011
24.5.2013 16:24:44	3949,197	1,658006E-011	24.5.2013 16:24:45	3949,738	8,429928E-013	24.5.2013 16:24:45	3950,278	1,567199E-010	24.5.2013 16:24:46	3950,816	1,44089E-011	24.5.2013 16:24:46	3951,355	3,35683E-011
24.5.2013 16:24:47	3951,894	1,66233E-011	24.5.2013 16:24:48	3952,436	8,466955E-013	24.5.2013 16:24:48	3952,975	1,567824E-010	24.5.2013 16:24:49	3953,515	1,439241E-011	24.5.2013 16:24:49	3954,054	3,357269E-011
24.5.2013 16:24:50	3954,593	1,659116E-011	24.5.2013 16:24:50	3955,132	8,463912E-013	24.5.2013 16:24:51	3955,672	1,566988E-010	24.5.2013 16:24:51	3956,211	1,439721E-011	24.5.2013 16:24:52	3956,751	3,357848E-011
24.5.2013 16:24:52	3957,292	1,662086E-011	24.5.2013 16:24:53	3957,83	8,486485E-013	24.5.2013 16:24:53	3958,37	1,567492E-010	24.5.2013 16:24:54	3958,909	1,438674E-011	24.5.2013 16:24:55	3959,449	3,356719E-011
24.5.2013 16:24:55	3959,985	1,660259E-011	24.5.2013 16:24:56	3960,527	8,452747E-013	24.5.2013 16:24:56	3961,065	1,566443E-010	24.5.2013 16:24:57	3961,604	1,438875E-011	24.5.2013 16:24:57	3962,142	3,357477E-011
24.5.2013 16:24:58	3962,681	1,662654E-011	24.5.2013 16:24:58	3963,223	8,475888E-013	24.5.2013 16:24:59	3963,762	1,568938E-010	24.5.2013 16:24:59	3964,303	1,439577E-011	24.5.2013 16:25:00	3964,84	3,357922E-011
24.5.2013 16:25:00	3965,381	1,660667E-011	24.5.2013 16:25:01	3965,921	8,446388E-013	24.5.2013 16:25:02	3966,461	1,566552E-010	24.5.2013 16:25:02	3967	1,439739E-011	24.5.2013 16:25:03	3967,54	3,35786E-011
24.5.2013 16:25:03	3968,077	1,662043E-011	24.5.2013 16:25:04	3968,618	8,439918E-013	24.5.2013 16:25:04	3969,158	1,567449E-010	24.5.2013 16:25:05	3969,699	1,439327E-011	24.5.2013 16:25:05	3970,24	3,354823E-011
24.5.2013 16:25:06	3970,778	1,660744E-011	24.5.2013 16:25:06	3971,318	8,488816E-013	24.5.2013 16:25:07	3971,857	1,566619E-010	24.5.2013 16:25:08	3972,396	1,43922E-011	24.5.2013 16:25:08	3972,934	3,356682E-011
24.5.2013 16:25:09	3973,474	1,661222E-011	24.5.2013 16:25:09	3974,016	8,470056E-013	24.5.2013 16:25:10	3974,556	1,56832E-010	24.5.2013 16:25:10	3975,093	1,440306E-011	24.5.2013 16:25:11	3975,633	3,356755E-011
24.5.2013 16:25:11	3976,173	1,661378E-011	24.5.2013 16:25:12	3976,713	8,466484E-013	24.5.2013 16:25:12	3977,254	1,567083E-010	24.5.2013 16:25:13	3977,792	1,440526E-011	24.5.2013 16:25:13	3978,333	3,358126E-011
24.5.2013 16:25:14	3978,87	1,660801E-011	24.5.2013 16:25:15	3979,412	8,450556E-013	24.5.2013 16:25:15	3979,95	1,568597E-010	24.5.2013 16:25:16	3980,49	1,438924E-011	24.5.2013 16:25:16	3981,028	3,357735E-011
24.5.2013 16:25:17	3981,569	1,661448E-011	24.5.2013 16:25:17	3982,108	8,482139E-013	24.5.2013 16:25:18	3982,649	1,566045E-010	24.5.2013 16:25:18	3983,186	1,439259E-011	24.5.2013 16:25:19	3983,726	3,356953E-011
24.5.2013 16:25:19	3984,267	1,660366E-011	24.5.2013 16:25:20	3984,806	8,499345E-013	24.5.2013 16:25:20	3985,346	1,567565E-010	24.5.2013 16:25:21	3985,885	1,441324E-011	24.5.2013 16:25:22	3986,426	3,35665E-011
24.5.2013 16:25:22	3986,964	1,661946E-011	24.5.2013 16:25:23	3987,505	8,414238E-013	24.5.2013 16:25:23	3988,044	1,567689E-010	24.5.2013 16:25:24	3988,584	1,440066E-011	24.5.2013 16:25:24	3989,122	3,35776E-011
24.5.2013 16:25:25	3989,662	1,659244E-011	24.5.2013 16:25:25	3990,203	8,470014E-013	24.5.2013 16:25:26	3990,741	1,567162E-010	24.5.2013 16:25:26	3991,283	1,439803E-011	24.5.2013 16:25:27	3991,823	3,358218E-011
24.5.2013 16:25:27	3992,363	1,662261E-011	24.5.2013 16:25:28	3992,902	8,524624E-013	24.5.2013 16:25:29	3993,442	1,567333E-010	24.5.2013 16:25:29	3993,98	1,441207E-011	24.5.2013 16:25:30	3994,521	3,356163E-011
24.5.2013 16:25:30	3995,06	1,659277E-011	24.5.2013 16:25:31	3995,601	8,430959E-013	24.5.2013 16:25:31	3996,139	1,566818E-010	24.5.2013 16:25:32	3996,678	1,44005E-011	24.5.2013 16:25:32	3997,218	3,357179E-011
24.5.2013 16:25:33	3997,757	1,662544E-011	24.5.2013 16:25:33	3998,3	8,490436E-013	24.5.2013 16:25:34	3998,837	1,56864E-010	24.5.2013 16:25:34	3999,377	1,44034E-011	24.5.2013 16:25:35	3999,916	3,35856E-011
24.5.2013 16:25:36	4000,456	1,659806E-011	24.5.2013 16:25:36	4000,996	8,511872E-013	24.5.2013 16:25:37	4001,534	1,566659E-010	24.5.2013 16:25:37	4002,072	1,440539E-011	24.5.2013 16:25:38	4002,612	3,358212E-011
24.5.2013 16:25:38	4003,152	1,66277E-011	24.5.2013 16:25:39	4003,693	8,439327E-013	24.5.2013 16:25:39	4004,233	1,568325E-010	24.5.2013 16:25:40	4004,772	1,440612E-011	24.5.2013 16:25:40	4005,312	3,357136E-011
24.5.2013 16:25:41	4005,851	1,660624E-011	24.5.2013 16:25:41	4006,393	8,480799E-013	24.5.2013 16:25:42	4006,931	1,566445E-010	24.5.2013 16:25:43	4007,472	1,439074E-011	24.5.2013 16:25:43	4008,011	3,358351E-011
24.5.2013 16:25:44	4008,551	1,662037E-011	24.5.2013 16:25:44	4009,089	8,491197E-013	24.5.2013 16:25:45	4009,629	1,568346E-010	24.5.2013 16:25:45	4010,168	1,439397E-011	24.5.2013 16:25:46	4010,708	3,358197E-011
24.5.2013 16:25:46	4011,247	1,660686E-011	24.5.2013 16:25:47	4011,787	8,489531E-013	24.5.2013 16:25:47	4012,327	1,566311E-010	24.5.2013 16:25:48	4012,866	1,438305E-011	24.5.2013 16:25:49	4013,405	3,357351E-011
24.5.2013 16:25:49	4013,944	1,661076E-011	24.5.2013 16:25:50	4014,486	8,480435E-013	24.5.2013 16:25:50	4015,024	1,56841E-010	24.5.2013 16:25:51	4015,565	1,440895E-011	24.5.2013 16:25:51	4016,104	3,356899E-011
24.5.2013 16:25:52	4016,643	1,662015E-011	24.5.2013 16:25:52	4017,185	8,455077E-013	24.5.2013 16:25:53	4017,723	1,625625E-010	24.5.2013 16:25:53	4018,264	1,434197E-011	24.5.2013 16:25:54	4018,804	3,35086E-011
24.5.2013 16:25:54	4019,344	1,655246E-011	24.5.2013 16:25:55	4019,883	8,446675E-013	24.5.2013 16:25:56	4020,423	1,566612E-010	24.5.2013 16:25:56	4020,961	1,438331E-011	24.5.2013 16:25:57	4021,501	3,355019E-011
24.5.2013 16:25:57	4022,04	1,659324E-011	24.5.2013 16:25:58	4022,58	8,478547E-013	24.5.2013 16:25:58	4023,118	1,56668E-010	24.5.2013 16:25:59	4023,658	1,439083E-011	24.5.2013 16:25:59	4024,199	3,355572E-011
24.5.2013 16:26:00	4024,737	1,658931E-011	24.5.2013 16:26:00	4025,277	8,485431E-013	24.5.2013 16:26:01	4025,815	1,567519E-010	24.5.2013 16:26:01	4026,355	1,439388E-011	24.5.2013 16:26:02	4026,894	3,357712E-011
24.5.2013 16:26:03	4027,432	1,661015E-011	24.5.2013 16:26:03	4027,971	8,528354E-013	24.5.2013 16:26:04	4028,51	1,566885E-010	24.5.2013 16:26:04	4029,048	1,439247E-011	24.5.2013 16:26:05	4029,588	3,356463E-011
24.5.2013 16:26:05	4030,128	1,658799E-011	24.5.2013 16:26:06	4030,667	8,502322E-013	24.5.2013 16:26:06	4031,207	1,566925E-010	24.5.2013 16:26:07	4031,745	1,439458E-011	24.5.2013 16:26:07	4032,284	3,357164E-011
24.5.2013 16:26:08	4032,824	1,661748E-011	24.5.2013 16:26:08	4033,365	8,447707E-013	24.5.2013 16:26:09	4033,903	1,567775E-010	24.5.2013 16:26:10	4034,444	1,439989E-011	24.5.2013 16:26:10	4034,983	3,357688E-011
24.5.2013 16:26:11	4035,523	1,658283E-011	24.5.2013 16:26:11	4036,064	8,4642E-013	24.5.2013 16:26:12	4036,603	1,567493E-010	24.5.2013 16:26:12	4037,145	1,440551E-011	24.5.2013 16:26:13	4037,682	3,357977E-011
24.5.2013 16:26:13	4038,223	1,661789E-011	24.5.2013 16:26:14	4038,763	8,485566E-013	24.5.2013 16:26:14	4039,304	1,567986E-010	24.5.2013 16:26:15	4039,843	1,440746E-011	24.5.2013 16:26:15	4040,383	3,356332E-011
24.5.2013 16:26:16	4040,92	1,659946E-011	24.5.2013 16:26:17	4041,462	8,495552E-013	24.5.2013 16:26:17	4042	1,566116E-010	24.5.2013 16:26:18	4042,54	1,439461E-011	24.5.2013 16:26:18	4043,082	3,356295E-011
24.5.2013 16:26:19	4043,62	1,662093E-011	24.5.2013 16:26:19	4044,161	8,493633E-013	24.5.2013 16:26:20	4044,698	1,567825E-010	24.5.2013 16:26:20	4045,239	1,43994E-011	24.5.2013 16:26:21	4045,778	3,356706E-011
24.5.2013 16:26:21	4046,318	1,660167E-011	24.5.2013 16:26:22	4046,857	8,484004E-013	24.5.2013 16:26:23	4047,397	1,565828E-010	24.5.2013 16:26:23	4047,935	1,438658E-011	24.5.2013 16:26:24	4048,475	3,356984E-011
24.5.2013 16:26:24	4049,014	1,661603E-011	24.5.2013 16:26:25	4049,556	8,508779E-013	24.5.2013 16:26:25	4050,095	1,568292E-010	24.5.2013 16:26:26	4050,636	1,440687E-011	24.5.2013 16:26:26	4051,176	3,356929E-011
24.5.2013 16:26:27	4051,715	1,660365E-011	24.5.2013 16:26:27	4052,256	8,434024E-013	24.5.2013 16:26:28	4052,795	1,566658E-010	24.5.2013 16:26:28	4053,336	1,438267E-011	24.5.2013 16:26:29	4053,874	3,356932E-011
24.5.2013 16:26:30	4054,415	1,659779E-011	24.5.2013 16:26:30	4054,953	8,473506E-013	24.5.2013 16:26:31	4055,493	1,567641E-010	24.5.2013 16:26:31	4056,031	1,441698E-011	24.5.2013 16:26:32	4056,57	3,356934E-011
24.5.2013 16:26:32	4057,109	1,660972E-011	24.5.2013 16:26:33	4057,649	8,490555E-013	24.5.2013 16:26:33	4058,188	1,566662E-010	24.5.2013 16:26:34	4058,727	1,438647E-011	24.5.2013 16:26:34	4059,268	3,355839E-011
24.5.2013 16:26:35	4059,805	1,658897E-011	24.5.2013 16:26:35	4060,347	8,470155E-013	24.5.2013 16:26:36	4060,885	1,567691E-010	24.5.2013 16:26:37	4061,425	1,440047E-011	24.5.2013 16:26:37	4061,964	3,357299E-011
24.5.2013 16:26:38	4062,504	1,659574E-011	24.5.2013 16:26:38	4063,044	8,481325E-013	24.5.2013 16:26:39	4063,583	1,566277E-010	24.5.2013 16:26:39	4064,121	1,440492E-011	24.5.2013 16:26:40	4064,661	3,355495E-011
24.5.2013 16:26:40	4065,2	1,658385E-011	24.5.2013 16:26:41	4065,74	8,494875E-013	24.5.2013 16:26:41	4066,281	1,566866E-010	24.5.2013 16:26:42	4066,82	1,438481E-011	24.5.2013 16:26:42	4067,36	3,355497E-011
24.5.2013 16:26:43	4067,898	1,661516E-011	24.5.2013 16:26:44	4068,439	8,493226E-013	24.5.2013 16:26:44	4068,977	1,567098E-010	24.5.2013 16:26:45	4069,518	1,440346E-011	24.5.2013 16:26:45	4070,054	3,356571E-011
24.5.2013 16:26:46	4070,595	1,657071E-011	24.5.2013 16:26:46	4071,137	8,492758E-013	24.5.2013 16:26:47	4071,676	1,565985E-010	24.5.2013 16:26:47	4072,218	1,437319E-011	24.5.2013 16:26:48	4072,755	3,35584E-011
24.5.2013 16:26:48	4073,294	1,66074E-011	24.5.2013 16:26:49	4073,835	8,483726E-013	24.5.2013 16:26:49	4074,376	1,56642E-010	24.5.2013 16:26:50	4074,914	1,439553E-011	24.5.2013 16:26:51	4075,455	3,354323E-011
24.5.2013 16:26:51	4075,994	1,659044E-011	24.5.2013 16:26:52	4076,537	8,482096E-013	24.5.2013 16:26:52	4077,077	1,565523E-010	24.5.2013 16:26:53	4077,618	1,439085E-011	24.5.2013 16:26:53	4078,158	3,353914E-011
24.5.2013 16:26:54	4078,695	1,660293E-011	24.5.2013 16:26:54	4079,235	8,490673E-013	24.5.2013 16:26:55	4079,774	1,567436E-010	24.5.2013 16:26:55	4080,314	1,43795E-011	24.5.2013 16:26:56	4080,854	3,355368E-011
24.5.2013 16:26:57	4081,396	1,658723E-011	24.5.2013 16:26:57	4081,936	8,477683E-013	24.5.2013 16:26:58	4082,476	1,565716E-010	24.5.2013 16:26:58	4083,015	1,438591E-011	24.5.2013 16:26:59	4083,556	3,356507E-011
24.5.2013 16:26:59	4084,095	1,659525E-011	24.5.2013 16:27:00	4084,635	8,504467E-013	24.5.2013 16:27:00	4085,175	1,567516E-010	24.5.2013 16:27:01	4085,714	1,438628E-011	24.5.2013 16:27:01	4086,255	3,355287E-011
24.5.2013 16:27:02	4086,792	1,659286E-011	24.5.2013 16:27:02	4087,333	8,474506E-013	24.5.2013 16:27:03	4087,873	1,565697E-010	24.5.2013 16:27:04	4088,412	1,438216E-011	24.5.2013 16:27:04	4088,951	3,354466E-011
24.5.2013 16:27:05	4089,491	1,675711E-011	24.5.2013 16:27:05	4090,031	8,550433E-013	24.5.2013 16:27:06	4090,569	1,565377E-010	24.5.2013 16:27:06	4091,11	1,435951E-011	24.5.2013 16:27:07	4091,647	3,352382E-011
24.5.2013 16:27:07	4092,188	1,656384E-011	24.5.2013 16:27:08	4092,728	8,51028E-013	24.5.2013 16:27:08	4093,268	1,565119E-010	24.5.2013 16:27:09	4093,806	1,437645E-011	24.5.2013 16:27:09	4094,347	3,352974E-011
24.5.2013 16:27:10	4094,886	1,656745E-011	24.5.2013 16:27:11	4095,428	8,476881E-013	24.5.2013 16:27:11	4095,966	1,56667E-010	24.5.2013 16:27:12	4096,507	1,438692E-011	24.5.2013 16:27:12	4097,047	3,354901E-011
24.5.2013 16:27:13	4097,586	1,659409E-011	24.5.2013 16:27:13	4098,128	8,506938E-013	24.5.2013 16:27:14	4098,666	1,565929E-010	24.5.2013 16:27:14	4099,207	1,439629E-011	24.5.2013 16:27:15	4099,745	3,354442E-011
24.5.2013 16:27:15	4100,287	1,655865E-011	24.5.2013 16:27:16	4100,825	8,512476E-013	24.5.2013 16:27:16	4101,365	1,565881E-010	24.5.2013 16:27:17	4101,904	1,438246E-011	24.5.2013 16:27:18	4102,444	3,353775E-011
24.5.2013 16:27:18	4102,983	1,659086E-011	24.5.2013 16:27:19	4103,525	8,50991E-013	24.5.2013 16:27:19	4104,065	1,566073E-010	24.5.2013 16:27:20	4104,605	1,438143E-011	24.5.2013 16:27:20	4105,145	3,352008E-011
24.5.2013 16:27:21	4105,685	1,656598E-011	24.5.2013 16:27:21	4106,226	8,498266E-013	24.5.2013 16:27:22	4106,765	1,564913E-010	24.5.2013 16:27:22	4107,306	1,439568E-011	24.5.2013 16:27:23	4107,845	3,354364E-011
